"state","agency_name","nsn","item_name","quantity","ui","acquisition_value","demil_code","demil_ic","ship_date","station_type"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","2320-01-380-8233","TRUCK,UTILITY",1,"Each",88634,"C",1,2019-04-25 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,1997-04-21 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,1997-04-21 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2002-09-05 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2002-10-21 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-02-12 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-02-12 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-02-12 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-02-12 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-02-12 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-589-1271","RIFLE,7.62 MILLIMETER",1,"Each",138,"D",1,2003-09-25 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-589-1271","RIFLE,7.62 MILLIMETER",1,"Each",138,"D",1,2003-09-25 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","2320-01-128-9551","TRUCK,UTILITY",1,"Each",50458,"C",1,2013-04-30 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","2355-20-001-9922","CAR,ARMORED,MINE DISPOSAL",1,"Each",460000,"C",1,2017-05-23 12:00:00,"State"
"MD","DORCHESTER COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-02-12 12:00:00,"State"
