"state","agency_name","nsn","item_name","quantity","ui","acquisition_value","demil_code","demil_ic","ship_date","station_type"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2006-08-23 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2006-08-23 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2006-08-23 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2006-08-24 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2006-08-23 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2006-08-24 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2006-08-23 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2006-08-24 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2006-08-24 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2008-01-22 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2008-01-22 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2008-01-22 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2008-01-22 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2008-01-22 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-09-07 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-09-07 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-09-07 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2004-09-07 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
"MD","CECIL COUNTY SHERIFF'S OFFICE","1005-00-073-9421","RIFLE,5.56 MILLIMETER",1,"Each",499,"D",1,2003-10-14 12:00:00,"State"
